secs,pps,tps,gps,glst,bpc
495,608527,3626532,3991,17564,0.273
500,611815,3670012,3990,17506,0.276
505,611681,3703476,3990,17368,0.279
510,612232,3737394,3989,16202,0.283
515,611832,3778141,3991,280,0.285
520,616181,3817240,3996,601,0.289
525,615592,3854308,4000,265,0.292
530,614615,3886827,3993,294,0.295
535,615005,3894303,3986,280,0.297
540,611756,3915367,3983,905,0.300
545,605173,3949562,3972,325,0.301
550,602795,3982806,3972,2,0.302
555,600473,4000437,3965,424,0.304
560,601076,4057344,3973,211,0.306
565,599866,4069749,3961,726,0.309
570,601978,4109611,3962,3435,0.313
575,601113,4139877,3963,3255,0.315
580,598788,4182991,3962,3349,0.317
585,595337,4213231,3963,234,0.318
590,596280,4260704,3971,157,0.319
595,595210,4291603,3968,745,0.321
600,593520,4320519,3963,918,0.323
605,595398,4365528,3964,421,0.330
610,594601,4395389,3965,6,0.334
615,599752,4448434,3969,6,0.337
620,597646,4475776,3967,845,0.338
625,600086,4518199,3966,282,0.341
630,599774,4576527,3984,223,0.345
635,597213,4599247,3974,676,0.347
640,601433,4634331,3975,753,0.351
645,599341,4639852,3967,254,0.356
650,597063,4659436,3955,553,0.358
655,600923,4698878,3955,300,0.363
660,601456,4727774,3955,351,0.366
665,602163,4770905,3958,1173,0.369
670,599780,4794580,3954,2012,0.368
675,599475,4824558,3950,3610,0.371
680,600313,4863263,3950,2838,0.374
685,602383,4902237,3950,5546,0.378
690,604539,4936000,3950,6644,0.381
695,603770,4970177,3950,7535,0.385
700,602699,5004170,3950,9577,0.387
705,602547,5039207,3951,7964,0.390
710,601430,5083136,3951,7453,0.392
715,604501,5108547,3952,7953,0.396
720,602445,5151856,3951,9455,0.398
725,601422,5180745,3951,10846,0.400
730,599539,5224953,3951,10143,0.401
735,600609,5252272,3950,12236,0.404
740,599631,5286562,3950,11102,0.407
745,603073,5320313,3950,13311,0.412
750,605042,5365948,3951,13216,0.416
755,605658,5393197,3950,13221,0.419
760,609036,5434136,3951,11883,0.424
765,609848,5467730,3951,12416,0.427
770,618826,5502673,3952,13144,0.436
775,620042,5541628,3952,14161,0.440
780,619386,5577068,3953,12495,0.442
785,617471,5601659,3949,962,0.443
790,616481,5656233,3957,719,0.445
795,620790,5684557,3953,3083,0.448
800,621595,5729169,3954,2040,0.454
805,620504,5758104,3953,3726,0.456
810,619303,5803998,3955,1827,0.459
815,618657,5828762,3955,986,0.460
820,618124,5873440,3956,195,0.462
825,620337,5901561,3955,3406,0.466
830,621226,5934560,3954,4314,0.470
835,620914,5973233,3954,6118,0.473
840,620353,6003075,3955,5580,0.476
845,619393,6045924,3954,4691,0.478
850,617900,6071181,3955,3087,0.479
855,616208,6113658,3954,3062,0.481
860,618095,6148191,3954,2403,0.484
865,617129,6192470,3954,2208,0.488
870,617288,6223158,3955,2595,0.490
875,616495,6268195,3956,4416,0.492
880,616082,6298386,3957,4570,0.495
885,615586,6338078,3957,5346,0.497
890,614293,6365194,3956,6473,0.499
895,612579,6411103,3957,7107,0.501
900,612077,6439706,3957,6296,0.503
905,612034,6484816,3958,5380,0.506
910,612920,6514281,3958,6486,0.508
915,611593,6547555,3957,6741,0.511
920,611971,6587137,3958,4804,0.513
925,611545,6626966,3958,2811,0.517
930,610103,6656400,3958,3951,0.518
935,609878,6704354,3964,3,0.517
940,608483,6746614,3963,2701,0.519
945,607511,6787720,3964,551,0.521
950,607020,6835899,3970,194,0.523
955,609393,6869587,3967,304,0.526
960,609507,6932157,3975,1444,0.528
965,614476,6965271,3975,1973,0.532
970,615004,6993871,3974,3416,0.538
975,613726,7037616,3975,3001,0.540
980,612678,7062193,3975,5218,0.542
985,613643,7110531,3975,5291,0.546
990,613986,7140593,3975,6358,0.549
